date,store_id,category,sub_category,item_id,is_weekend,is_holiday,units_sold,revenue,avg_price,footfall,promotion_discount_pct,promotion_type,holiday_type,weather_condition,temperature_c
2025-08-07,Store_5,Household,General,Hsh_Item_5,0,0,28.0,4183.2,166.0,451,10,no_promotion,no_holiday,Cloudy,23.7
2025-08-08,Store_5,Household,General,Hsh_Item_5,0,0,12.0,1824.36,152.03,298,0,no_promotion,no_holiday,Cloudy,22.7
2025-08-09,Store_5,Household,General,Hsh_Item_5,1,0,24.0,4108.42,213.98,465,20,Clearance,no_holiday,Storm,15.3
2025-08-10,Store_5,Household,General,Hsh_Item_5,1,0,24.0,4593.67,212.67,388,10,Clearance,no_holiday,Rainy,18.2
2025-08-11,Store_5,Household,General,Hsh_Item_5,0,0,25.0,3197.42,182.71,446,30,Discount,no_holiday,Sunny,21.6
2025-08-12,Store_5,Household,General,Hsh_Item_5,0,0,23.0,2603.37,161.7,351,30,Clearance,no_holiday,Sunny,32.8
2025-08-13,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2636.63,193.87,394,20,BOGO,no_holiday,Rainy,26.3
2025-08-14,Store_5,Household,General,Hsh_Item_5,0,0,17.0,3033.65,178.45,388,0,no_promotion,no_holiday,Cloudy,38.1
2025-08-15,Store_5,Household,General,Hsh_Item_5,0,1,22.0,3139.31,178.37,459,20,Discount,no_holiday,Sunny,33.5
2025-08-16,Store_5,Household,General,Hsh_Item_5,1,0,35.0,4725.56,192.88,433,30,no_promotion,no_holiday,Storm,19.4
2025-08-17,Store_5,Household,General,Hsh_Item_5,1,0,30.0,3881.01,184.81,426,30,no_promotion,no_holiday,Sunny,25.3
2025-08-18,Store_5,Household,General,Hsh_Item_5,0,0,19.0,2476.38,162.92,393,20,Discount,no_holiday,Storm,20.7
2025-08-19,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2366.82,175.32,381,10,no_promotion,no_holiday,Sunny,29.1
2025-08-20,Store_5,Household,General,Hsh_Item_5,0,0,16.0,2425.86,189.52,368,20,Discount,no_holiday,Sunny,37.2
2025-08-21,Store_5,Household,General,Hsh_Item_5,0,0,16.0,2997.6,187.35,310,0,no_promotion,no_holiday,Sunny,28.4
2025-08-22,Store_5,Household,General,Hsh_Item_5,0,0,14.0,2572.78,183.77,348,0,no_promotion,no_holiday,Sunny,19.2
2025-08-23,Store_5,Household,General,Hsh_Item_5,1,0,27.0,5222.88,193.44,453,0,no_promotion,no_holiday,Cloudy,22.7
2025-08-24,Store_5,Household,General,Hsh_Item_5,1,0,22.0,3845.38,174.79,289,0,no_promotion,no_holiday,Cloudy,27.4
2025-08-25,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2629.01,182.57,366,20,Discount,no_holiday,Cloudy,27.2
2025-08-26,Store_5,Household,General,Hsh_Item_5,0,0,16.0,1892.02,131.39,362,10,Clearance,no_holiday,Sunny,21.3
2025-08-27,Store_5,Household,General,Hsh_Item_5,0,0,23.0,3991.19,173.53,467,0,no_promotion,no_holiday,Cloudy,28.3
2025-08-28,Store_5,Household,General,Hsh_Item_5,0,0,14.0,2674.0,191.0,355,0,no_promotion,no_holiday,Cloudy,25.2
2025-08-29,Store_5,Household,General,Hsh_Item_5,0,0,23.0,3609.67,174.38,371,10,Clearance,no_holiday,Sunny,34.5
2025-08-30,Store_5,Household,General,Hsh_Item_5,1,0,30.0,3639.09,173.29,364,30,Discount,no_holiday,Storm,31.3
2025-08-31,Store_5,Household,General,Hsh_Item_5,1,0,23.0,3415.5,165.0,380,10,Discount,no_holiday,Rainy,24.2
2025-09-01,Store_5,Household,General,Hsh_Item_5,0,0,16.0,3111.2,194.45,402,0,no_promotion,no_holiday,Storm,21.2
2025-09-02,Store_5,Household,General,Hsh_Item_5,0,0,22.0,2893.66,187.9,430,30,Discount,no_holiday,Sunny,19.3
2025-09-03,Store_5,Household,General,Hsh_Item_5,0,0,27.0,4662.93,191.89,555,10,Discount,no_holiday,Rainy,28.1
2025-09-04,Store_5,Household,General,Hsh_Item_5,0,0,22.0,3413.08,155.14,449,0,no_promotion,no_holiday,Rainy,26.3
2025-09-05,Store_5,Household,General,Hsh_Item_5,0,0,23.0,4086.87,177.69,413,0,no_promotion,no_holiday,Sunny,21.9
2025-09-06,Store_5,Household,General,Hsh_Item_5,1,0,20.0,3167.46,175.97,386,10,no_promotion,no_holiday,Sunny,38.5
2025-09-07,Store_5,Household,General,Hsh_Item_5,1,0,29.0,3571.99,175.96,373,30,BOGO,no_holiday,Sunny,25.2
2025-09-08,Store_5,Household,General,Hsh_Item_5,0,0,24.0,3696.41,171.13,442,10,no_promotion,no_holiday,Storm,22.0
2025-09-09,Store_5,Household,General,Hsh_Item_5,0,0,14.0,2205.25,175.02,310,10,BOGO,no_holiday,Sunny,22.2
2025-09-10,Store_5,Household,General,Hsh_Item_5,0,0,12.0,2076.08,192.23,293,10,no_promotion,no_holiday,Storm,20.8
2025-09-11,Store_5,Household,General,Hsh_Item_5,0,0,27.0,2881.3,152.45,469,30,Clearance,no_holiday,Rainy,39.0
2025-09-12,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2775.46,205.59,367,10,Discount,no_holiday,Storm,27.1
2025-09-13,Store_5,Household,General,Hsh_Item_5,1,0,26.0,4861.22,186.97,386,0,no_promotion,no_holiday,Rainy,25.9
2025-09-14,Store_5,Household,General,Hsh_Item_5,1,0,22.0,3157.26,179.39,408,20,no_promotion,no_holiday,Cloudy,18.1
2025-09-15,Store_5,Household,General,Hsh_Item_5,0,0,19.0,3668.14,193.06,365,0,no_promotion,no_holiday,Rainy,17.6
2025-09-16,Store_5,Household,General,Hsh_Item_5,0,0,22.0,2449.99,159.09,397,30,Discount,no_holiday,Sunny,31.8
2025-09-17,Store_5,Household,General,Hsh_Item_5,0,1,29.0,3459.73,170.43,424,30,Clearance,Christmas,Rainy,36.4
2025-09-18,Store_5,Household,General,Hsh_Item_5,0,0,21.0,3369.11,178.26,417,10,no_promotion,no_holiday,Cloudy,29.7
2025-09-19,Store_5,Household,General,Hsh_Item_5,0,0,28.0,5590.48,199.66,513,0,no_promotion,no_holiday,Cloudy,19.7
2025-09-20,Store_5,Household,General,Hsh_Item_5,1,0,18.0,3227.94,179.33,379,0,no_promotion,no_holiday,Rainy,27.1
2025-09-21,Store_5,Household,General,Hsh_Item_5,1,0,20.0,3729.6,186.48,367,0,no_promotion,no_holiday,Cloudy,21.3
2025-09-22,Store_5,Household,General,Hsh_Item_5,0,0,19.0,2606.95,171.51,401,20,Discount,no_holiday,Rainy,23.1
2025-09-23,Store_5,Household,General,Hsh_Item_5,0,0,20.0,3740.2,187.01,424,0,no_promotion,no_holiday,Cloudy,39.8
2025-09-24,Store_5,Household,General,Hsh_Item_5,0,0,20.0,3674.7,204.15,435,10,Clearance,no_holiday,Storm,20.4
2025-09-25,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2915.1,194.34,418,0,no_promotion,no_holiday,Rainy,27.9
2025-09-26,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2128.08,178.83,358,30,Clearance,no_holiday,Sunny,21.4
2025-09-27,Store_5,Household,General,Hsh_Item_5,1,0,34.0,4515.57,189.73,407,30,BOGO,no_holiday,Cloudy,24.9
2025-09-28,Store_5,Household,General,Hsh_Item_5,1,0,24.0,3615.74,188.32,364,20,Clearance,no_holiday,Sunny,28.7
2025-09-29,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2996.64,187.29,374,20,no_promotion,no_holiday,Sunny,36.4
2025-09-30,Store_5,Household,General,Hsh_Item_5,0,0,27.0,4233.82,196.01,530,20,no_promotion,no_holiday,Rainy,26.1
2025-10-01,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2468.34,195.9,333,30,no_promotion,no_holiday,Sunny,23.1
2025-10-02,Store_5,Household,General,Hsh_Item_5,0,0,19.0,2369.66,178.17,369,30,Discount,no_holiday,Storm,20.3
2025-10-03,Store_5,Household,General,Hsh_Item_5,0,0,28.0,3709.1,189.24,469,30,no_promotion,no_holiday,Storm,23.4
2025-10-04,Store_5,Household,General,Hsh_Item_5,1,0,29.0,4553.93,174.48,454,10,Clearance,no_holiday,Cloudy,28.8
2025-10-05,Store_5,Household,General,Hsh_Item_5,1,0,19.0,3167.49,166.71,394,0,no_promotion,no_holiday,Storm,21.5
2025-10-06,Store_5,Household,General,Hsh_Item_5,0,0,22.0,3099.71,176.12,403,20,Discount,no_holiday,Cloudy,18.1
2025-10-07,Store_5,Household,General,Hsh_Item_5,0,0,13.0,2325.7,178.9,438,0,no_promotion,no_holiday,Storm,18.9
2025-10-08,Store_5,Household,General,Hsh_Item_5,0,0,22.0,2403.48,156.07,375,30,BOGO,no_holiday,Sunny,21.2
2025-10-09,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2424.11,192.39,415,30,Discount,no_holiday,Sunny,37.1
2025-10-10,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2018.16,140.15,336,20,Discount,no_holiday,Sunny,15.9
2025-10-11,Store_5,Household,General,Hsh_Item_5,1,0,18.0,2760.53,219.09,330,30,no_promotion,no_holiday,Rainy,33.3
2025-10-12,Store_5,Household,General,Hsh_Item_5,1,0,26.0,4193.9,201.63,407,20,Clearance,no_holiday,Sunny,33.6
2025-10-13,Store_5,Household,General,Hsh_Item_5,0,0,20.0,3524.8,176.24,390,0,no_promotion,no_holiday,Storm,15.8
2025-10-14,Store_5,Household,General,Hsh_Item_5,0,0,23.0,3314.58,180.14,350,20,BOGO,no_holiday,Sunny,26.7
2025-10-15,Store_5,Household,General,Hsh_Item_5,0,0,14.0,2322.94,184.36,364,10,Discount,no_holiday,Storm,37.7
2025-10-16,Store_5,Household,General,Hsh_Item_5,0,0,26.0,3567.62,171.52,422,20,Clearance,no_holiday,Storm,30.2
2025-10-17,Store_5,Household,General,Hsh_Item_5,0,0,29.0,4240.26,182.77,535,20,Clearance,no_holiday,Storm,21.7
2025-10-18,Store_5,Household,General,Hsh_Item_5,1,0,23.0,3683.15,177.93,393,10,Discount,no_holiday,Rainy,35.5
2025-10-19,Store_5,Household,General,Hsh_Item_5,1,0,31.0,4430.27,178.64,425,20,no_promotion,no_holiday,Rainy,15.8
2025-10-20,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2958.28,182.61,362,10,Discount,no_holiday,Sunny,36.2
2025-10-21,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2899.62,161.09,364,10,Clearance,no_holiday,Storm,25.0
2025-10-22,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2527.98,180.57,417,30,Discount,no_holiday,Cloudy,18.2
2025-10-23,Store_5,Household,General,Hsh_Item_5,0,0,21.0,2680.54,182.35,410,30,Clearance,no_holiday,Cloudy,31.2
2025-10-24,Store_5,Household,General,Hsh_Item_5,0,0,25.0,3182.55,181.86,388,30,no_promotion,no_holiday,Rainy,15.1
2025-10-25,Store_5,Household,General,Hsh_Item_5,1,0,30.0,4776.03,176.89,396,10,Clearance,no_holiday,Sunny,15.0
2025-10-26,Store_5,Household,General,Hsh_Item_5,1,0,25.0,4418.78,196.39,403,10,no_promotion,no_holiday,Cloudy,24.0
2025-10-27,Store_5,Household,General,Hsh_Item_5,0,0,13.0,1819.06,174.91,419,20,BOGO,no_holiday,Storm,25.0
2025-10-28,Store_5,Household,General,Hsh_Item_5,0,0,20.0,3665.4,183.27,433,0,no_promotion,no_holiday,Cloudy,17.1
2025-10-29,Store_5,Household,General,Hsh_Item_5,0,0,23.0,3198.75,198.68,406,30,Clearance,no_holiday,Sunny,39.8
2025-10-30,Store_5,Household,General,Hsh_Item_5,0,0,14.0,2253.64,178.86,299,10,Clearance,no_holiday,Cloudy,37.3
2025-10-31,Store_5,Household,General,Hsh_Item_5,0,0,22.0,4027.98,183.09,442,0,no_promotion,no_holiday,Rainy,21.0
2025-11-01,Store_5,Household,General,Hsh_Item_5,1,0,24.0,3000.65,178.61,375,30,no_promotion,no_holiday,Cloudy,16.7
2025-11-02,Store_5,Household,General,Hsh_Item_5,1,0,34.0,5380.7,197.82,467,20,Clearance,no_holiday,Cloudy,39.6
2025-11-03,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2468.06,176.29,436,30,BOGO,no_holiday,Rainy,32.4
2025-11-04,Store_5,Household,General,Hsh_Item_5,0,0,23.0,3652.03,198.48,365,20,BOGO,no_holiday,Sunny,16.9
2025-11-05,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2856.16,178.51,309,20,no_promotion,no_holiday,Sunny,37.6
2025-11-06,Store_5,Household,General,Hsh_Item_5,0,0,19.0,2547.82,167.62,413,20,Discount,no_holiday,Rainy,29.6
2025-11-07,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2562.03,189.78,357,10,Clearance,no_holiday,Storm,23.3
2025-11-08,Store_5,Household,General,Hsh_Item_5,1,0,28.0,4425.37,175.61,425,10,Clearance,no_holiday,Storm,19.6
2025-11-09,Store_5,Household,General,Hsh_Item_5,1,0,27.0,3570.97,188.94,487,30,Clearance,no_holiday,Cloudy,28.9
2025-11-10,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2152.71,140.7,373,10,BOGO,no_holiday,Sunny,37.3
2025-11-11,Store_5,Household,General,Hsh_Item_5,0,0,18.0,2917.13,180.07,307,10,Discount,no_holiday,Sunny,28.3
2025-11-12,Store_5,Household,General,Hsh_Item_5,0,0,22.0,3432.92,173.38,391,10,Clearance,no_holiday,Rainy,36.4
2025-11-13,Store_5,Household,General,Hsh_Item_5,0,0,29.0,4298.41,164.69,452,10,Clearance,no_holiday,Storm,23.6
2025-11-14,Store_5,Household,General,Hsh_Item_5,0,1,25.0,4300.75,172.03,366,0,no_promotion,no_holiday,Rainy,28.5
2025-11-15,Store_5,Household,General,Hsh_Item_5,1,0,22.0,3022.62,171.74,374,20,Discount,no_holiday,Rainy,30.7
2025-11-16,Store_5,Household,General,Hsh_Item_5,1,0,28.0,3514.48,179.31,406,30,Discount,no_holiday,Storm,23.9
2025-11-17,Store_5,Household,General,Hsh_Item_5,0,0,25.0,2805.42,160.31,465,30,Discount,no_holiday,Storm,21.9
2025-11-18,Store_5,Household,General,Hsh_Item_5,0,0,17.0,3137.35,184.55,369,0,no_promotion,no_holiday,Sunny,29.2
2025-11-19,Store_5,Household,General,Hsh_Item_5,0,0,25.0,3494.22,199.67,451,30,no_promotion,no_holiday,Rainy,21.0
2025-11-20,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2760.75,184.05,365,0,no_promotion,no_holiday,Storm,22.4
2025-11-21,Store_5,Household,General,Hsh_Item_5,0,0,20.0,3833.0,191.65,407,0,no_promotion,no_holiday,Rainy,23.5
2025-11-22,Store_5,Household,General,Hsh_Item_5,1,0,21.0,4110.96,195.76,448,0,no_promotion,no_holiday,Cloudy,30.4
2025-11-23,Store_5,Household,General,Hsh_Item_5,1,0,25.0,3956.2,197.81,426,20,Clearance,no_holiday,Rainy,28.0
2025-11-24,Store_5,Household,General,Hsh_Item_5,0,1,29.0,6000.97,206.93,450,0,no_promotion,Christmas,Sunny,31.0
2025-11-25,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2056.44,172.81,463,30,BOGO,no_holiday,Sunny,35.4
2025-11-26,Store_5,Household,General,Hsh_Item_5,0,1,32.0,5428.8,169.65,432,0,no_promotion,NewYear,Sunny,23.0
2025-11-27,Store_5,Household,General,Hsh_Item_5,0,0,12.0,2065.82,191.28,359,10,Discount,no_holiday,Rainy,22.4
2025-11-28,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2910.06,190.2,313,10,Clearance,no_holiday,Sunny,21.3
2025-11-29,Store_5,Household,General,Hsh_Item_5,1,0,18.0,2408.74,191.17,331,30,no_promotion,no_holiday,Rainy,27.6
2025-11-30,Store_5,Household,General,Hsh_Item_5,1,0,26.0,4848.71,207.21,450,10,BOGO,no_holiday,Sunny,31.7
2025-12-01,Store_5,Household,General,Hsh_Item_5,0,0,19.0,3423.04,180.16,379,0,no_promotion,no_holiday,Storm,33.2
2025-12-02,Store_5,Household,General,Hsh_Item_5,0,0,31.0,4616.27,186.14,439,20,Discount,no_holiday,Rainy,18.2
2025-12-03,Store_5,Household,General,Hsh_Item_5,0,0,16.0,2654.08,165.88,336,0,no_promotion,no_holiday,Storm,39.1
2025-12-04,Store_5,Household,General,Hsh_Item_5,0,0,10.0,2107.5,210.75,287,0,no_promotion,no_holiday,Rainy,33.1
2025-12-05,Store_5,Household,General,Hsh_Item_5,0,0,25.0,3503.0,175.15,408,20,BOGO,no_holiday,Storm,16.9
2025-12-06,Store_5,Household,General,Hsh_Item_5,1,0,26.0,3651.65,175.56,408,20,no_promotion,no_holiday,Sunny,21.7
2025-12-07,Store_5,Household,General,Hsh_Item_5,1,0,27.0,4725.27,175.01,454,0,no_promotion,no_holiday,Storm,22.9
2025-12-08,Store_5,Household,General,Hsh_Item_5,0,0,21.0,2867.93,170.71,362,20,Clearance,no_holiday,Cloudy,16.5
2025-12-09,Store_5,Household,General,Hsh_Item_5,0,0,14.0,1661.1,169.5,363,30,Clearance,no_holiday,Rainy,28.5
2025-12-10,Store_5,Household,General,Hsh_Item_5,0,0,19.0,3276.74,172.46,403,0,no_promotion,no_holiday,Rainy,35.6
2025-12-11,Store_5,Household,General,Hsh_Item_5,0,1,28.0,3142.47,160.33,403,30,Discount,NewYear,Rainy,32.0
2025-12-12,Store_5,Household,General,Hsh_Item_5,0,0,21.0,2479.74,168.69,316,30,no_promotion,no_holiday,Storm,39.2
2025-12-13,Store_5,Household,General,Hsh_Item_5,1,0,22.0,4577.54,208.07,336,0,no_promotion,no_holiday,Storm,18.6
2025-12-14,Store_5,Household,General,Hsh_Item_5,1,0,21.0,3201.91,190.59,424,20,BOGO,no_holiday,Cloudy,15.1
2025-12-15,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2706.62,193.33,297,30,BOGO,no_holiday,Sunny,35.1
2025-12-16,Store_5,Household,General,Hsh_Item_5,0,0,18.0,3545.1,196.95,356,0,no_promotion,no_holiday,Sunny,17.8
2025-12-17,Store_5,Household,General,Hsh_Item_5,0,0,17.0,2456.28,206.41,389,30,BOGO,no_holiday,Cloudy,22.9
2025-12-18,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2317.35,154.49,311,0,no_promotion,no_holiday,Cloudy,26.7
2025-12-19,Store_5,Household,General,Hsh_Item_5,0,0,22.0,3570.38,162.29,405,0,no_promotion,no_holiday,Rainy,39.5
2025-12-20,Store_5,Household,General,Hsh_Item_5,1,0,20.0,3368.6,168.43,403,0,no_promotion,no_holiday,Sunny,29.3
2025-12-21,Store_5,Household,General,Hsh_Item_5,1,0,33.0,4573.54,173.24,424,20,Discount,no_holiday,Storm,36.7
2025-12-22,Store_5,Household,General,Hsh_Item_5,0,0,15.0,2635.05,175.67,421,0,no_promotion,no_holiday,Cloudy,21.4
2025-12-23,Store_5,Household,General,Hsh_Item_5,0,0,20.0,2429.84,173.56,400,30,BOGO,no_holiday,Rainy,30.9
2025-12-24,Store_5,Household,General,Hsh_Item_5,0,0,19.0,3480.04,183.16,472,0,no_promotion,no_holiday,Cloudy,34.5
2025-12-25,Store_5,Household,General,Hsh_Item_5,0,1,39.0,4927.92,180.51,431,30,Clearance,Christmas,Sunny,19.9
2025-12-26,Store_5,Household,General,Hsh_Item_5,0,0,19.0,2899.99,169.59,410,10,Clearance,no_holiday,Cloudy,22.6
2025-12-27,Store_5,Household,General,Hsh_Item_5,1,0,19.0,1977.31,148.67,346,30,BOGO,no_holiday,Storm,39.2
2025-12-28,Store_5,Household,General,Hsh_Item_5,1,0,29.0,3844.24,165.7,413,20,Discount,no_holiday,Sunny,29.9
2025-12-29,Store_5,Household,General,Hsh_Item_5,0,0,26.0,3579.47,172.09,440,20,Clearance,no_holiday,Sunny,29.5
2025-12-30,Store_5,Household,General,Hsh_Item_5,0,0,27.0,3334.72,176.44,446,30,no_promotion,no_holiday,Sunny,34.2
2025-12-31,Store_5,Household,General,Hsh_Item_5,0,0,22.0,2881.65,163.73,438,20,Clearance,no_holiday,Sunny,27.3
2025-01-01,Store_5,Clothing,Kids,Clo_Kid_1,0,0,22.0,1268.26,72.06,324,20,Discount,no_holiday,Storm,38.5
2025-01-07,Store_5,Clothing,Kids,Clo_Kid_1,0,0,19.0,907.19,68.21,307,30,Discount,no_holiday,Rainy,16.8
2025-01-10,Store_5,Clothing,Kids,Clo_Kid_1,0,0,20.0,1188.0,74.25,241,20,BOGO,no_holiday,Rainy,37.7
2025-01-12,Store_5,Clothing,Kids,Clo_Kid_1,1,0,7.0,383.94,68.56,74,20,BOGO,no_holiday,Cloudy,22.7
2025-01-17,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,880.87,69.91,191,10,no_promotion,no_holiday,Storm,17.9
2025-01-26,Store_5,Clothing,Kids,Clo_Kid_1,1,1,20.0,940.1,67.15,169,30,BOGO,Christmas,Sunny,25.2
2025-01-29,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,933.41,74.08,212,10,BOGO,no_holiday,Storm,30.2
2025-01-31,Store_5,Clothing,Kids,Clo_Kid_1,0,0,8.0,558.4,69.8,167,0,no_promotion,no_holiday,Rainy,31.9
2025-02-07,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,788.31,80.44,186,30,Discount,no_holiday,Rainy,33.4
2025-02-08,Store_5,Clothing,Kids,Clo_Kid_1,1,0,17.0,921.54,77.44,197,30,Clearance,no_holiday,Sunny,23.0
2025-02-09,Store_5,Clothing,Kids,Clo_Kid_1,1,0,17.0,1141.07,74.58,186,10,no_promotion,no_holiday,Rainy,18.7
2025-02-12,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,772.42,70.22,169,0,no_promotion,no_holiday,Cloudy,31.9
2025-02-14,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,741.89,77.28,176,20,no_promotion,no_holiday,Rainy,17.3
2025-02-17,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,664.78,79.14,227,30,no_promotion,no_holiday,Sunny,27.7
2025-02-19,Store_5,Clothing,Kids,Clo_Kid_1,0,0,7.0,531.02,75.86,114,0,no_promotion,no_holiday,Storm,25.2
2025-02-22,Store_5,Clothing,Kids,Clo_Kid_1,1,0,14.0,1066.21,84.62,198,10,BOGO,no_holiday,Sunny,27.5
2025-02-25,Store_5,Clothing,Kids,Clo_Kid_1,0,0,17.0,1189.73,77.76,274,10,Clearance,no_holiday,Sunny,28.1
2025-03-02,Store_5,Clothing,Kids,Clo_Kid_1,1,0,14.0,1126.72,80.48,203,0,no_promotion,no_holiday,Cloudy,21.9
2025-03-03,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,833.8,75.8,200,0,no_promotion,no_holiday,Sunny,23.9
2025-03-06,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,948.6,79.05,201,0,no_promotion,no_holiday,Cloudy,15.1
2025-03-07,Store_5,Clothing,Kids,Clo_Kid_1,0,0,8.0,561.76,70.22,154,0,no_promotion,no_holiday,Sunny,24.8
2025-03-10,Store_5,Clothing,Kids,Clo_Kid_1,0,0,18.0,910.35,72.25,255,30,Clearance,no_holiday,Rainy,36.9
2025-03-13,Store_5,Clothing,Kids,Clo_Kid_1,0,0,8.0,493.44,77.1,167,20,BOGO,no_holiday,Storm,36.0
2025-03-20,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,1155.75,77.05,289,0,no_promotion,no_holiday,Sunny,27.5
2025-03-23,Store_5,Clothing,Kids,Clo_Kid_1,1,0,14.0,764.89,78.05,152,30,BOGO,no_holiday,Rainy,30.3
2025-03-26,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,856.8,81.6,262,30,Discount,no_holiday,Cloudy,33.1
2025-03-31,Store_5,Clothing,Kids,Clo_Kid_1,0,0,16.0,956.88,66.45,221,10,BOGO,no_holiday,Sunny,35.9
2025-04-03,Store_5,Clothing,Kids,Clo_Kid_1,0,0,17.0,822.89,69.15,214,30,BOGO,no_holiday,Storm,37.2
2025-04-06,Store_5,Clothing,Kids,Clo_Kid_1,1,0,15.0,916.56,76.38,193,20,BOGO,no_holiday,Storm,22.9
2025-04-07,Store_5,Clothing,Kids,Clo_Kid_1,0,0,9.0,508.68,70.65,98,20,no_promotion,no_holiday,Cloudy,32.8
2025-04-09,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,990.81,95.27,164,20,Clearance,no_holiday,Sunny,32.7
2025-04-10,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,1093.26,78.09,282,0,no_promotion,no_holiday,Cloudy,21.2
2025-04-12,Store_5,Clothing,Kids,Clo_Kid_1,1,0,21.0,1095.59,74.53,230,30,BOGO,no_holiday,Sunny,24.0
2025-04-14,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,934.83,71.91,227,0,no_promotion,no_holiday,Cloudy,16.9
2025-04-24,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,1081.8,72.12,285,0,no_promotion,no_holiday,Storm,24.4
2025-04-26,Store_5,Clothing,Kids,Clo_Kid_1,1,0,8.0,541.3,75.18,133,10,BOGO,no_holiday,Sunny,22.2
2025-04-29,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,908.04,75.67,199,20,Discount,no_holiday,Rainy,37.9
2025-04-30,Store_5,Clothing,Kids,Clo_Kid_1,0,0,12.0,606.98,72.26,196,30,BOGO,no_holiday,Rainy,17.1
2025-05-02,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,726.26,73.36,179,10,no_promotion,no_holiday,Storm,24.4
2025-05-08,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,822.39,83.07,213,10,BOGO,no_holiday,Rainy,33.1
2025-05-11,Store_5,Clothing,Kids,Clo_Kid_1,1,0,17.0,1416.27,83.31,264,0,no_promotion,no_holiday,Storm,22.1
2025-05-12,Store_5,Clothing,Kids,Clo_Kid_1,0,0,14.0,964.03,76.51,235,10,Clearance,no_holiday,Sunny,34.6
2025-05-13,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,589.16,66.95,159,20,Clearance,no_holiday,Sunny,28.0
2025-05-15,Store_5,Clothing,Kids,Clo_Kid_1,0,0,8.0,625.84,78.23,224,0,no_promotion,no_holiday,Cloudy,39.0
2025-05-21,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,767.4,84.33,188,30,BOGO,no_holiday,Storm,33.8
2025-05-22,Store_5,Clothing,Kids,Clo_Kid_1,0,0,10.0,748.98,83.22,180,10,Discount,no_holiday,Rainy,24.3
2025-05-23,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,833.8,79.41,183,30,Discount,no_holiday,Cloudy,21.4
2025-05-26,Store_5,Clothing,Kids,Clo_Kid_1,0,0,20.0,1169.42,83.53,206,30,no_promotion,no_holiday,Storm,28.5
2025-05-27,Store_5,Clothing,Kids,Clo_Kid_1,0,0,10.0,602.56,75.32,167,20,Clearance,no_holiday,Storm,25.3
2025-06-04,Store_5,Clothing,Kids,Clo_Kid_1,0,0,11.0,693.18,78.77,225,20,no_promotion,no_holiday,Rainy,24.8
2025-06-07,Store_5,Clothing,Kids,Clo_Kid_1,1,0,12.0,595.73,70.92,140,30,Clearance,no_holiday,Storm,38.2
2025-06-13,Store_5,Clothing,Kids,Clo_Kid_1,0,0,13.0,997.75,76.75,233,0,no_promotion,no_holiday,Sunny,27.6
2025-06-16,Store_5,Clothing,Kids,Clo_Kid_1,0,0,18.0,1493.64,82.98,241,0,no_promotion,no_holiday,Sunny,31.5
2025-06-24,Store_5,Clothing,Kids,Clo_Kid_1,0,0,15.0,964.71,71.46,191,10,Discount,no_holiday,Rainy,23.8
